用户ID,总行为次数,浏览商品数,活跃天数,首次行为月份,最后行为月份,平均行为小时,加购_次数,收藏_次数,浏览_次数,购买_次数,购买次数,总消费金额,客单价,购买商品种类数,偏好商品类型,年龄,性别,权益,用户所在地,浏览到收藏转化率,收藏到加购转化率,加购到购买转化率,整体转化率,R_最近购买天数,R_最近购买天数_分,购买次数_分,总消费金额_分,RFM总分,用户分层,年龄段
CUST_105491,104,65,91,1,12,0.0,23,25,41,15,13.0,10619.36,816.8738461538462,13.0,珠宝首饰,45,女,会员,湾仔区,0.6097560975609756,0.92,0.6521739130434783,0.36585365853658536,88.0,5,3,3,1,沉睡用户,40-50
CUST_105546,106,69,96,1,12,0.0,30,34,33,9,9.0,6097.83,677.5366666666666,9.0,服装,36,女,普通,乐东黎族自治县,1.0303030303030303,0.8823529411764706,0.3,0.2727272727272727,45.0,4,1,1,-2,沉睡用户,30-40
CUST_105607,125,74,118,1,12,0.0,23,29,48,25,25.0,19410.89,776.4356,24.0,电子产品,34,男,普通,佳木斯市,0.6041666666666666,0.7931034482758621,1.0869565217391304,0.5208333333333334,41.0,4,5,5,6,普通用户,30-40
CUST_105619,100,64,93,1,12,0.0,21,27,35,17,17.0,11885.119999999999,699.1247058823528,16.0,文具,45,男,会员,荆州市,0.7714285714285715,0.7777777777777778,0.8095238095238095,0.4857142857142857,42.0,4,4,4,4,低频用户,40-50
CUST_105704,135,72,120,1,12,0.0,29,35,52,19,18.0,15213.98,845.2211111111111,17.0,汽车配件,38,男,会员,哈尔滨市,0.6730769230769231,0.8285714285714286,0.6551724137931034,0.36538461538461536,9.0,2,4,5,7,普通用户,30-40
CUST_105744,106,71,97,1,12,0.0,18,27,44,17,17.0,14254.7,838.5117647058823,16.0,服装,47,女,会员,黔西南布依族苗族自治州,0.6136363636363636,0.6666666666666666,0.9444444444444444,0.38636363636363635,2.0,1,4,4,7,普通用户,40-50
CUST_105754,82,53,74,1,12,0.0,16,24,29,13,13.0,12171.17,936.2438461538461,9.0,电子产品,36,男,普通,丹东市,0.8275862068965517,0.6666666666666666,0.8125,0.4482758620689655,6.0,1,3,4,6,普通用户,30-40
CUST_105781,88,58,84,1,12,0.0,21,22,39,6,6.0,3405.5,567.5833333333334,6.0,服装,40,男,普通,伊春市,0.5641025641025641,0.9545454545454546,0.2857142857142857,0.15384615384615385,28.0,3,1,1,-1,沉睡用户,30-40
CUST_105926,101,58,94,1,12,0.0,19,33,36,13,12.0,9442.45,786.8708333333334,13.0,宠物用品,53,女,会员,海淀区,0.9166666666666666,0.5757575757575758,0.6842105263157895,0.3611111111111111,19.0,2,2,3,3,低频用户,50-60
CUST_106052,94,63,90,1,12,0.0,23,23,40,8,8.0,6395.13,799.39125,7.0,宠物用品,33,女,普通,通化市,0.575,1.0,0.34782608695652173,0.2,40.0,4,1,2,-1,沉睡用户,30-40
CUST_106108,126,84,113,1,12,0.0,27,31,52,16,16.0,13753.67,859.604375,16.0,健身器材,35,,会员,哈尔滨市,0.5961538461538461,0.8709677419354839,0.5925925925925926,0.3076923076923077,9.0,2,3,4,5,低频用户,30-40
CUST_106144,98,58,94,1,12,0.0,21,36,32,9,9.0,7819.04,868.7822222222222,9.0,化妆品,51,女,会员,江北区,1.125,0.5833333333333334,0.42857142857142855,0.28125,170.0,5,1,2,-2,沉睡用户,50-60
CUST_106205,138,76,121,1,12,0.0,34,45,40,19,17.0,13061.71,768.3358823529411,19.0,电子产品,32,男,会员,张掖市,1.125,0.7555555555555555,0.5588235294117647,0.475,17.0,2,4,4,6,普通用户,30-40
CUST_106236,100,69,95,1,12,0.0,22,22,40,16,15.0,11217.7,747.8466666666667,15.0,服装,56,女,会员,常州市,0.55,1.0,0.7272727272727273,0.4,38.0,4,3,3,2,沉睡用户,50-60
CUST_106258,149,83,133,1,12,0.0,27,40,54,28,26.0,19044.329999999998,732.4742307692306,23.0,服装,34,女,会员,海东市,0.7407407407407407,0.675,1.037037037037037,0.5185185185185185,6.0,1,5,5,9,活跃用户,30-40
CUST_106284,135,90,124,1,12,0.0,39,38,39,19,19.0,15444.11,812.8478947368421,17.0,电子产品,37,男,会员,三明市,0.9743589743589743,1.0263157894736843,0.48717948717948717,0.48717948717948717,32.0,3,4,5,6,普通用户,30-40
CUST_106400,100,65,94,1,12,0.0,15,36,33,16,15.0,9942.56,662.8373333333333,16.0,汽车配件,22,男,普通,崇左市,1.0909090909090908,0.4166666666666667,1.0666666666666667,0.48484848484848486,15.0,2,3,3,4,低频用户,20-30
CUST_106416,98,63,90,1,12,0.0,23,19,32,24,23.0,16509.25,717.7934782608696,23.0,乐器,43,女,会员,果洛藏族自治州,0.59375,1.2105263157894737,1.0434782608695652,0.75,9.0,2,5,5,8,普通用户,40-50
CUST_106477,140,76,128,1,12,0.0,41,35,47,17,17.0,11257.1,662.1823529411765,16.0,电子产品,30,男,会员,澄迈县,0.7446808510638298,1.1714285714285715,0.4146341463414634,0.3617021276595745,51.0,4,4,3,3,低频用户,20-30
CUST_106514,43,34,42,1,12,0.0,7,11,17,8,8.0,7401.780000000001,925.2225000000001,7.0,运动器材,49,男,普通,南开区,0.6470588235294118,0.6363636363636364,1.1428571428571428,0.47058823529411764,55.0,4,1,2,-1,沉睡用户,40-50
CUST_106542,52,40,51,1,12,0.0,10,15,21,6,6.0,5997.07,999.5116666666667,6.0,电子产品,56,男,普通,西城区,0.7142857142857143,0.6666666666666666,0.6,0.2857142857142857,6.0,1,1,1,1,沉睡用户,50-60
CUST_106599,91,58,88,1,12,0.0,21,27,25,18,17.0,10971.55,645.385294117647,15.0,服装,39,女,普通,铜陵市,1.08,0.7777777777777778,0.8571428571428571,0.72,32.0,3,4,3,4,低频用户,30-40
CUST_106600,88,54,85,1,12,0.0,15,26,34,13,13.0,11648.41,896.0315384615385,10.0,电子产品,40,男,普通,雅安市,0.7647058823529411,0.5769230769230769,0.8666666666666667,0.38235294117647056,93.0,5,3,4,2,沉睡用户,30-40
CUST_106622,153,86,136,1,12,0.0,30,43,53,27,27.0,20163.68,746.802962962963,24.0,电子产品,35,男,会员,温州市,0.8113207547169812,0.6976744186046512,0.9,0.5094339622641509,9.0,2,5,5,8,普通用户,30-40
CUST_106744,90,58,83,1,12,0.0,22,28,23,17,17.0,12306.93,723.9370588235295,15.0,汽车配件,20,男,普通,南昌市,1.2173913043478262,0.7857142857142857,0.7727272727272727,0.7391304347826086,34.0,3,4,4,5,低频用户,<20
CUST_106748,100,63,91,1,12,0.0,17,23,39,21,21.0,13669.79,650.942380952381,19.0,电子产品,39,男,普通,陇南市,0.5897435897435898,0.7391304347826086,1.2352941176470589,0.5384615384615384,18.0,2,5,4,7,普通用户,30-40
CUST_106760,100,64,93,1,12,0.0,23,20,38,19,19.0,11255.11,592.3742105263158,16.0,珠宝首饰,20,女,普通,巴中市,0.5263157894736842,1.15,0.8260869565217391,0.5,8.0,1,4,3,6,普通用户,<20
CUST_106847,158,88,138,1,12,0.0,33,47,51,27,27.0,20868.31,772.9003703703704,24.0,电子产品,36,男,会员,保亭黎族苗族自治县,0.9215686274509803,0.7021276595744681,0.8181818181818182,0.5294117647058824,2.0,1,5,5,9,活跃用户,30-40
CUST_106882,83,57,77,1,12,0.0,19,25,26,13,13.0,8670.19,666.9376923076924,13.0,服装,28,女,普通,泸州市,0.9615384615384616,0.76,0.6842105263157895,0.5,1.0,1,3,2,4,低频用户,20-30
CUST_106949,95,57,87,1,12,0.0,21,22,30,22,22.0,14153.66,643.3481818181818,16.0,服装,32,女,普通,韶关市,0.7333333333333333,0.9545454545454546,1.0476190476190477,0.7333333333333333,42.0,4,5,4,5,低频用户,30-40
CUST_106980,102,65,92,1,12,0.0,22,33,33,14,13.0,9218.14,709.0876923076922,12.0,宠物用品,28,女,普通,渭南市,1.0,0.6666666666666666,0.6363636363636364,0.42424242424242425,151.0,5,3,3,1,沉睡用户,20-30
CUST_106991,99,66,93,1,12,0.0,21,28,34,16,16.0,12646.880000000001,790.4300000000001,14.0,电子产品,50,男,会员,杭州市,0.8235294117647058,0.75,0.7619047619047619,0.47058823529411764,1.0,1,3,4,6,普通用户,40-50
CUST_107013,48,39,48,1,12,0.0,8,13,18,9,9.0,6989.91,776.6566666666666,8.0,汽车配件,47,男,普通,黄冈市,0.7222222222222222,0.6153846153846154,1.125,0.5,140.0,5,1,2,-2,沉睡用户,40-50
CUST_107055,306,80,140,1,12,0.0,52,106,90,58,58.0,42022.36,724.523448275862,23.0,电子产品,32,男,普通,南岸区,1.1777777777777778,0.49056603773584906,1.1153846153846154,0.6444444444444445,1.0,1,5,5,9,活跃用户,30-40
CUST_107055,306,80,140,1,12,0.0,52,106,90,58,58.0,42022.36,724.523448275862,23.0,电子产品,49,女,普通,漯河市,1.1777777777777778,0.49056603773584906,1.1153846153846154,0.6444444444444445,1.0,1,5,5,9,活跃用户,40-50
CUST_107065,62,48,60,1,12,0.0,10,14,23,15,15.0,11851.47,790.098,14.0,汽车配件,49,男,普通,丰台区,0.6086956521739131,0.7142857142857143,1.5,0.6521739130434783,88.0,5,3,4,2,沉睡用户,40-50
CUST_107081,148,82,133,1,12,0.0,33,49,48,18,18.0,14462.1,803.45,18.0,汽车配件,36,男,会员,营口市,1.0208333333333333,0.673469387755102,0.5454545454545454,0.375,1.0,1,4,4,7,普通用户,30-40
CUST_107092,152,83,139,1,12,0.0,35,46,53,18,18.0,9844.08,546.8933333333333,16.0,服装,28,女,会员,乐东黎族自治县,0.8679245283018868,0.7608695652173914,0.5142857142857142,0.33962264150943394,7.0,1,4,3,6,普通用户,20-30
CUST_107178,93,57,87,1,12,0.0,23,27,32,11,11.0,8212.34,746.5763636363637,9.0,电子产品,32,男,普通,烟台市,0.84375,0.8518518518518519,0.4782608695652174,0.34375,1.0,1,2,2,3,低频用户,30-40
CUST_107268,108,76,95,1,12,0.0,20,30,43,15,13.0,8012.45,616.3423076923077,14.0,珠宝首饰,40,女,普通,厦门市,0.6976744186046512,0.6666666666666666,0.75,0.3488372093023256,92.0,5,3,2,0,沉睡用户,30-40
CUST_107388,89,57,84,1,12,0.0,18,20,36,15,15.0,11614.87,774.3246666666668,13.0,家具,40,男,普通,定安县,0.5555555555555556,0.9,0.8333333333333334,0.4166666666666667,63.0,4,3,4,3,低频用户,30-40
CUST_107403,59,45,55,1,12,0.0,20,19,15,5,5.0,2743.91,548.7819999999999,5.0,健身器材,50,女,普通,拉萨市,1.2666666666666666,1.0526315789473684,0.25,0.3333333333333333,46.0,4,1,1,-2,沉睡用户,40-50
CUST_107485,124,73,117,1,12,0.0,28,29,41,26,26.0,19595.78,753.6838461538462,21.0,电子产品,52,男,会员,绵阳市,0.7073170731707317,0.9655172413793104,0.9285714285714286,0.6341463414634146,5.0,1,5,5,9,活跃用户,50-60
CUST_107488,83,55,79,1,12,0.0,16,27,25,15,15.0,11873.76,791.5840000000001,14.0,健身器材,21,男,普通,大足区,1.08,0.5925925925925926,0.9375,0.6,0.0,1,3,4,6,普通用户,20-30
CUST_107537,54,42,50,1,12,0.0,15,15,19,5,4.0,3175.5099999999998,793.8774999999999,5.0,宠物用品,42,女,普通,黄浦区,0.7894736842105263,1.0,0.3333333333333333,0.2631578947368421,139.0,5,1,1,-3,沉睡用户,40-50
CUST_107538,134,78,125,1,12,0.0,28,45,45,16,16.0,12823.68,801.48,15.0,电子产品,21,男,会员,日喀则市,1.0,0.6222222222222222,0.5714285714285714,0.35555555555555557,8.0,1,3,4,6,普通用户,20-30
CUST_107640,83,57,78,1,12,0.0,17,25,30,11,11.0,8480.33,770.9390909090909,11.0,电子产品,37,男,普通,河西区,0.8333333333333334,0.68,0.6470588235294118,0.36666666666666664,38.0,4,2,2,0,沉睡用户,30-40
CUST_107659,95,63,91,1,12,0.0,16,29,36,14,14.0,10437.57,745.5407142857142,12.0,电子产品,34,男,普通,昌都市,0.8055555555555556,0.5517241379310345,0.875,0.3888888888888889,24.0,3,3,3,3,低频用户,30-40
CUST_107718,139,83,129,1,12,0.0,33,40,49,17,16.0,11156.2,697.2625,15.0,化妆品,29,女,会员,安庆市,0.8163265306122449,0.825,0.5151515151515151,0.3469387755102041,32.0,3,3,3,3,低频用户,20-30
CUST_107721,99,63,91,1,12,0.0,35,18,37,9,8.0,4212.280000000001,526.5350000000001,8.0,食品,34,女,普通,嘉定区,0.4864864864864865,1.9444444444444444,0.2571428571428571,0.24324324324324326,71.0,4,1,1,-2,沉睡用户,30-40
CUST_107748,61,47,58,1,12,0.0,14,21,20,6,6.0,4850.97,808.495,6.0,化妆品,133,女,普通,桃园市,1.05,0.6666666666666666,0.42857142857142855,0.3,15.0,2,1,1,0,沉睡用户,
CUST_107761,153,76,138,1,12,0.0,25,40,52,36,36.0,30108.5,836.3472222222222,29.0,汽车配件,38,男,会员,柳州市,0.7692307692307693,0.625,1.44,0.6923076923076923,23.0,3,5,5,7,普通用户,30-40
CUST_107920,153,87,138,1,12,0.0,27,43,55,28,26.0,15117.09,581.4265384615385,23.0,宠物用品,27,女,会员,抚顺市,0.7818181818181819,0.627906976744186,1.037037037037037,0.509090909090909,81.0,5,5,5,5,低频用户,20-30
CUST_107965,47,39,46,1,12,0.0,12,11,15,9,8.0,5381.57,672.69625,9.0,宠物用品,55,男,普通,南宁市,0.7333333333333333,1.0909090909090908,0.75,0.6,0.0,1,1,1,1,沉睡用户,50-60
CUST_108013,90,63,88,1,12,0.0,19,18,39,14,14.0,10660.25,761.4464285714286,14.0,电子产品,47,男,会员,咸宁市,0.46153846153846156,1.0555555555555556,0.7368421052631579,0.358974358974359,8.0,1,3,3,5,低频用户,40-50
CUST_108073,104,63,97,1,12,0.0,18,32,36,18,17.0,11619.24,683.484705882353,16.0,宠物用品,37,女,普通,承德市,0.8888888888888888,0.5625,1.0,0.5,1.0,1,4,4,7,普通用户,30-40
CUST_108137,105,61,96,1,12,0.0,27,39,29,10,10.0,5826.4400000000005,582.644,10.0,服装,38,女,普通,那曲市,1.3448275862068966,0.6923076923076923,0.37037037037037035,0.3448275862068966,23.0,3,2,1,0,沉睡用户,30-40
CUST_108154,52,41,50,1,12,0.0,7,19,18,8,8.0,4591.58,573.9475,6.0,化妆品,44,女,普通,高雄市,1.0555555555555556,0.3684210526315789,1.1428571428571428,0.4444444444444444,25.0,3,1,1,-1,沉睡用户,40-50
CUST_108162,142,82,128,1,12,0.0,27,50,50,15,15.0,10577.96,705.1973333333333,15.0,宠物用品,24,女,会员,金华市,1.0,0.54,0.5555555555555556,0.3,19.0,2,3,3,4,低频用户,20-30
CUST_108184,126,73,119,1,12,0.0,24,37,44,21,21.0,15424.43,734.4966666666667,20.0,电子产品,39,男,会员,通化市,0.8409090909090909,0.6486486486486487,0.875,0.4772727272727273,1.0,1,5,5,9,活跃用户,30-40
CUST_108329,474,106,199,1,12,0.0,110,136,162,66,66.0,50680.32,767.8836363636364,29.0,汽车配件,39,男,会员,商丘市,0.8395061728395061,0.8088235294117647,0.6,0.4074074074074074,50.0,4,5,5,6,普通用户,30-40
CUST_108329,474,106,199,1,12,0.0,110,136,162,66,66.0,50680.32,767.8836363636364,29.0,汽车配件,33,女,普通,海南藏族自治州,0.8395061728395061,0.8088235294117647,0.6,0.4074074074074074,50.0,4,5,5,6,普通用户,30-40
CUST_108379,93,66,86,1,12,0.0,32,25,28,8,7.0,7062.88,1008.9828571428571,7.0,化妆品,51,女,会员,怀化市,0.8928571428571429,1.28,0.25,0.2857142857142857,15.0,2,1,2,1,沉睡用户,50-60
CUST_108382,96,63,89,1,12,0.0,23,31,30,12,12.0,7900.91,658.4091666666667,12.0,健身器材,21,女,普通,通辽市,1.0333333333333334,0.7419354838709677,0.5217391304347826,0.4,9.0,2,2,2,2,沉睡用户,20-30
CUST_108391,100,71,93,1,12,0.0,24,30,34,12,12.0,8775.21,731.2674999999999,12.0,乐器,46,女,会员,鄂尔多斯市,0.8823529411764706,0.8,0.5,0.35294117647058826,73.0,4,2,2,0,沉睡用户,40-50
CUST_108395,101,62,94,1,12,0.0,27,24,38,12,12.0,10774.99,897.9158333333334,10.0,汽车配件,41,男,会员,巴南区,0.631578947368421,1.125,0.4444444444444444,0.3157894736842105,30.0,3,2,3,2,沉睡用户,40-50
CUST_108474,158,85,142,1,12,0.0,33,56,50,19,19.0,14137.09,744.0573684210526,17.0,服装,35,男,会员,朝阳市,1.12,0.5892857142857143,0.5757575757575758,0.38,50.0,4,4,4,4,低频用户,30-40
CUST_108593,99,62,91,1,12,0.0,20,37,31,11,11.0,7055.33,641.3936363636363,11.0,化妆品,48,女,会员,怒江傈僳族自治州,1.1935483870967742,0.5405405405405406,0.55,0.3548387096774194,23.0,3,2,2,1,沉睡用户,40-50
CUST_108721,39,36,38,1,12,0.0,14,9,11,5,5.0,4235.95,847.1899999999999,5.0,健身器材,41,男,普通,平顶山市,0.8181818181818182,1.5555555555555556,0.35714285714285715,0.45454545454545453,8.0,1,1,1,1,沉睡用户,40-50
CUST_108742,112,70,98,1,12,0.0,22,29,41,20,20.0,15644.4,782.22,17.0,电子产品,30,男,普通,黄冈市,0.7073170731707317,0.7586206896551724,0.9090909090909091,0.4878048780487805,15.0,2,4,5,7,普通用户,20-30
CUST_108778,99,74,91,1,12,0.0,13,34,37,15,13.0,7825.87,601.99,12.0,食品,40,女,普通,玉林市,0.918918918918919,0.38235294117647056,1.1538461538461537,0.40540540540540543,100.0,5,3,2,0,沉睡用户,30-40
CUST_108835,90,64,85,1,12,0.0,15,24,35,16,16.0,10284.45,642.778125,15.0,健身器材,61,男,会员,西安市,0.6857142857142857,0.625,1.0666666666666667,0.45714285714285713,30.0,3,3,3,3,低频用户,60+
CUST_108869,530,105,218,1,12,0.0,128,140,192,70,70.0,51174.44,731.0634285714286,27.0,电子产品,38,男,会员,乐山市,0.7291666666666666,0.9142857142857143,0.546875,0.3645833333333333,1.0,1,5,5,9,活跃用户,30-40
CUST_108869,530,105,218,1,12,0.0,128,140,192,70,70.0,51174.44,731.0634285714286,27.0,电子产品,45,女,会员,三亚市,0.7291666666666666,0.9142857142857143,0.546875,0.3645833333333333,1.0,1,5,5,9,活跃用户,40-50
CUST_108883,54,43,54,1,12,0.0,10,17,22,5,5.0,3591.25,718.25,5.0,服装,54,女,普通,信阳市,0.7727272727272727,0.5882352941176471,0.5,0.22727272727272727,277.0,5,1,1,-3,沉睡用户,50-60
CUST_108971,141,78,132,1,12,0.0,31,35,49,26,25.0,18618.68,744.7472,21.0,食品,36,女,会员,温州市,0.7142857142857143,0.8857142857142857,0.8387096774193549,0.5306122448979592,28.0,3,5,5,7,普通用户,30-40
CUST_108983,94,59,88,1,12,0.0,15,25,34,20,20.0,14703.21,735.1605,19.0,汽车配件,45,男,会员,保定市,0.7352941176470589,0.6,1.3333333333333333,0.5882352941176471,28.0,3,4,4,5,低频用户,40-50
CUST_109031,162,90,143,1,12,0.0,42,50,47,23,23.0,16962.2,737.4869565217392,20.0,电子产品,30,男,会员,巴彦淖尔市,1.0638297872340425,0.84,0.5476190476190477,0.48936170212765956,4.0,1,5,5,9,活跃用户,20-30
CUST_109088,46,39,41,1,12,0.0,9,7,20,10,9.0,6726.97,747.4411111111111,10.0,宠物用品,44,女,普通,昆明市,0.35,1.2857142857142858,1.1111111111111112,0.5,140.0,5,1,2,-2,沉睡用户,40-50
CUST_109097,107,67,101,1,12,0.0,20,32,43,12,12.0,8725.69,727.1408333333334,12.0,宠物用品,39,女,普通,铜梁区,0.7441860465116279,0.625,0.6,0.27906976744186046,28.0,3,2,2,1,沉睡用户,30-40
CUST_109167,41,36,40,1,12,0.0,9,10,16,6,6.0,4638.07,773.0116666666667,6.0,化妆品,51,男,普通,文山壮族苗族自治州,0.625,0.9,0.6666666666666666,0.375,189.0,5,1,1,-3,沉睡用户,50-60
CUST_109176,156,76,145,1,12,0.0,34,44,51,27,27.0,18447.12,683.2266666666666,23.0,宠物用品,27,女,会员,濮阳市,0.8627450980392157,0.7727272727272727,0.7941176470588235,0.5294117647058824,18.0,2,5,5,8,普通用户,20-30
CUST_109269,98,67,93,1,12,0.0,23,20,34,21,20.0,11025.199999999999,551.26,18.0,宠物用品,35,女,普通,深水埗区,0.5882352941176471,1.15,0.9130434782608695,0.6176470588235294,17.0,2,4,3,5,低频用户,30-40
CUST_109386,109,66,100,1,12,0.0,18,33,45,13,13.0,10421.44,801.6492307692308,13.0,服装,54,女,会员,滨海新区,0.7333333333333333,0.5454545454545454,0.7222222222222222,0.28888888888888886,85.0,5,3,3,1,沉睡用户,50-60
CUST_109417,49,38,49,1,11,0.0,13,13,17,6,6.0,2954.17,492.3616666666667,6.0,健身器材,41,男,普通,眉山市,0.7647058823529411,1.0,0.46153846153846156,0.35294117647058826,113.0,5,1,1,-3,沉睡用户,40-50
CUST_109425,93,58,84,1,12,0.0,13,29,39,12,12.0,8660.14,721.6783333333333,11.0,电子产品,54,男,会员,丹东市,0.7435897435897436,0.4482758620689655,0.9230769230769231,0.3076923076923077,33.0,3,2,2,1,沉睡用户,50-60
CUST_109487,59,49,58,1,12,0.0,11,20,17,11,9.0,7719.099999999999,857.6777777777777,11.0,宠物用品,45,女,普通,抚州市,1.1764705882352942,0.55,1.0,0.6470588235294118,6.0,1,1,2,2,沉睡用户,40-50
CUST_109530,95,57,88,1,12,0.0,21,33,32,9,9.0,6525.09,725.01,9.0,汽车配件,31,男,普通,西宁市,1.03125,0.6363636363636364,0.42857142857142855,0.28125,3.0,1,1,2,2,沉睡用户,30-40
CUST_109532,75,54,74,1,12,0.0,11,27,28,9,9.0,4694.889999999999,521.6544444444444,8.0,珠宝首饰,43,女,会员,盘锦市,0.9642857142857143,0.4074074074074074,0.8181818181818182,0.32142857142857145,20.0,2,1,1,0,沉睡用户,40-50
CUST_109565,88,62,78,1,12,0.0,20,26,26,16,16.0,11496.720000000001,718.5450000000001,16.0,书籍,38,女,普通,六盘水市,1.0,0.7692307692307693,0.8,0.6153846153846154,9.0,2,3,3,4,低频用户,30-40
CUST_109585,52,41,50,1,12,0.0,14,13,18,7,7.0,3914.4,559.2,7.0,化妆品,54,女,普通,抚顺市,0.7222222222222222,1.0769230769230769,0.5,0.3888888888888889,174.0,5,1,1,-3,沉睡用户,50-60
CUST_109630,157,85,142,1,12,0.0,35,42,62,18,17.0,11887.27,699.2511764705882,16.0,汽车配件,34,男,会员,揭阳市,0.6774193548387096,0.8333333333333334,0.5142857142857142,0.2903225806451613,23.0,3,4,4,5,低频用户,30-40
CUST_109647,136,69,122,1,12,0.0,23,36,51,26,26.0,22435.8,862.9153846153846,20.0,电子产品,36,男,会员,内江市,0.7058823529411765,0.6388888888888888,1.1304347826086956,0.5098039215686274,0.0,1,5,5,9,活跃用户,30-40
CUST_109676,97,60,94,1,12,0.0,26,25,34,12,12.0,10162.86,846.9050000000001,11.0,运动器材,31,男,普通,鞍山市,0.7352941176470589,1.04,0.46153846153846156,0.35294117647058826,155.0,5,2,3,0,沉睡用户,30-40
CUST_109723,404,97,177,1,12,0.0,76,108,152,68,66.0,52840.64,800.6157575757576,32.0,电子产品,34,男,普通,泸州市,0.7105263157894737,0.7037037037037037,0.8947368421052632,0.4473684210526316,0.0,1,5,5,9,活跃用户,30-40
CUST_109723,404,97,177,1,12,0.0,76,108,152,68,66.0,52840.64,800.6157575757576,32.0,电子产品,46,女,会员,兰州市,0.7105263157894737,0.7037037037037037,0.8947368421052632,0.4473684210526316,0.0,1,5,5,9,活跃用户,40-50
CUST_109878,65,50,62,1,12,0.0,12,21,21,11,11.0,7519.75,683.6136363636364,11.0,运动器材,42,男,普通,日喀则市,1.0,0.5714285714285714,0.9166666666666666,0.5238095238095238,8.0,1,2,2,3,低频用户,40-50
CUST_109933,74,59,73,1,12,0.0,15,21,31,7,7.0,4421.5,631.6428571428571,7.0,宠物用品,53,女,会员,宜宾市,0.6774193548387096,0.7142857142857143,0.4666666666666667,0.22580645161290322,8.0,1,1,1,1,沉睡用户,50-60
CUST_109936,89,64,80,1,12,0.0,19,28,30,12,11.0,4802.6900000000005,436.6081818181819,11.0,珠宝首饰,37,女,普通,平顶山市,0.9333333333333333,0.6785714285714286,0.631578947368421,0.4,23.0,3,2,1,0,沉睡用户,30-40
CUST_110021,136,79,122,1,12,0.0,28,32,56,20,19.0,11477.73,604.0910526315789,16.0,运动器材,34,男,会员,密云区,0.5714285714285714,0.875,0.7142857142857143,0.35714285714285715,30.0,3,4,3,4,低频用户,30-40
